<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.13	17:00:00	138208	138220	138104	138208	41874	182015	1
2025.01.13	17:15:00	138208	138277	138145	138220	34949	138534	1
2025.01.13	17:30:00	138225	138295	138220	138237	29835	111324	1
2025.01.13	17:45:00	138243	138318	138202	138237	39896	130366	1
2025.01.13	18:00:00	138243	138295	138179	138202	31648	95327	1
2025.01.13	18:15:00	138202	138260	138058	138058	20258	71553	1
2025.01.14	09:00:00	138589	138911	138496	138617	221841	589813	1
2025.01.14	09:15:00	138617	138796	138439	138531	161631	460031	1
2025.01.14	09:30:00	138525	138548	138260	138491	150916	466674	1
2025.01.14	09:45:00	138485	138508	138243	138306	100264	308262	1
2025.01.14	10:00:00	138300	138416	138133	138156	194646	609052	1
2025.01.14	10:15:00	138162	138277	137845	137966	182046	568961	1
2025.01.14	10:30:00	137966	138358	137666	137862	277430	913604	1
2025.01.14	10:45:00	137857	138750	137741	138433	396793	1330096	1
2025.01.14	11:00:00	138439	138444	137776	137995	198487	652939	1
2025.01.14	11:15:00	138001	138041	137326	137459	195915	649864	1
2025.01.14	11:30:00	137459	137851	137234	137799	229111	825743	1
2025.01.14	11:45:00	137799	138185	137620	137810	181503	586525	1
2025.01.14	12:00:00	137816	138208	137782	138076	128626	416202	1
2025.01.14	12:15:00	138076	138243	137914	138202	84951	309101	1
2025.01.14	12:30:00	138202	138496	138202	138473	105433	332868	1
2025.01.14	12:45:00	138468	138548	138300	138433	78164	251334	1
2025.01.14	13:00:00	138433	138491	138237	138479	89539	277807	1
2025.01.14	13:15:00	138473	138514	138306	138312	62038	197643	1
2025.01.14	13:30:00	138318	138427	138168	138168	66323	216218	1
2025.01.14	13:45:00	138174	138254	138127	138185	53298	166164	1
2025.01.14	14:00:00	138185	138191	137966	138053	77162	247615	1
2025.01.14	14:15:00	138047	138323	138041	138289	81891	255063	1
2025.01.14	14:30:00	138283	138370	138202	138341	57903	185421	1
2025.01.14	14:45:00	138335	138370	138029	138058	64000	193401	1
2025.01.14	15:00:00	138058	138249	138053	138214	55967	179786	1
2025.01.14	15:15:00	138214	138220	138064	138168	40783	133935	1
2025.01.14	15:30:00	138168	138214	138087	138191	49240	162014	1
2025.01.14	15:45:00	138191	138277	138139	138220	48404	160745	1
2025.01.14	16:00:00	138214	138427	138179	138370	71349	247746	1
2025.01.14	16:15:00	138370	138571	138364	138502	65170	236863	1
2025.01.14	16:30:00	138508	138704	138479	138508	67957	247122	1
2025.01.14	16:45:00	138514	138560	138393	138450	52792	180082	1
2025.01.14	17:00:00	138456	138473	138300	138312	51720	171151	1
2025.01.14	17:15:00	138312	138548	138300	138542	56240	172675	1
2025.01.14	17:30:00	138542	138577	138427	138542	49975	153963	1
2025.01.14	17:45:00	138542	138738	138514	138629	48521	153423	1
2025.01.14	18:00:00	138629	138675	138583	138652	27218	85777	1
2025.01.14	18:15:00	138652	138756	138635	138698	12358	46764	1
2025.01.15	09:00:00	138635	139361	138635	139217	195048	560769	1
2025.01.15	09:15:00	139217	139528	139194	139476	114292	373876	1
2025.01.15	09:30:00	139470	139649	139453	139540	143336	481243	1
2025.01.15	09:45:00	139540	139810	139465	139799	154194	536417	1
2025.01.15	10:00:00	139793	139966	139666	139689	185425	658209	1
2025.01.15	10:15:00	139689	139776	139511	139718	161923	519869	1
2025.01.15	10:30:00	139724	140669	139695	140381	349957	1129725	1
2025.01.15	10:45:00	140375	140658	140318	140525	133043	443982	1
2025.01.15	11:00:00	140525	140623	140225	140266	129063	444304	1
2025.01.15	11:15:00	140260	140502	140225	140491	103013	362667	1
2025.01.15	11:30:00	140485	140537	140024	140104	132605	443865	1
2025.01.15	11:45:00	140110	140346	140099	140168	102669	359561	1
2025.01.15	12:00:00	140174	140179	139851	140133	140895	553377	1
2025.01.15	12:15:00	140139	140358	140070	140266	119644	461260	1
2025.01.15	12:30:00	140266	140300	140127	140271	68823	260307	1
2025.01.15	12:45:00	140271	140289	140127	140179	53076	199994	1
2025.01.15	13:00:00	140185	140254	140093	140214	49478	189745	1
2025.01.15	13:15:00	140214	140277	140168	140225	39742	146085	1
2025.01.15	13:30:00	140225	140341	140191	140318	40972	154069	1
2025.01.15	13:45:00	140323	140548	140306	140537	77574	293187	1
2025.01.15	14:00:00	140542	140542	140404	140473	46496	185618	1
2025.01.15	14:15:00	140467	140496	140352	140467	44393	163033	1
2025.01.15	14:30:00	140467	140606	140439	140473	68162	265293	1
2025.01.15	14:45:00	140473	140623	140427	140612	61151	234014	1
2025.01.15	15:00:00	140612	140905	140577	140882	114224	482775	1
2025.01.15	15:15:00	140882	140969	140831	140854	82627	374471	1
2025.01.15	15:30:00	140859	140980	140831	140905	55675	253117	1
2025.01.15	15:45:00	140905	141038	140882	140940	55700	242956	1
2025.01.15	16:00:00	140946	141171	140905	141153	71593	322656	1
2025.01.15	16:15:00	141153	141430	141113	141401	79012	393879	1
2025.01.15	16:30:00	141407	141632	141361	141603	84280	426517	1
2025.01.15	16:45:00	141603	141839	141557	141816	93805	476265	1
2025.01.15	17:00:00	141822	142398	141776	142289	139340	669076	1
2025.01.15	17:15:00	142289	142888	142173	142698	131877	536421	1
2025.01.15	17:30:00	142698	142715	142139	142444	128694	498116	1
2025.01.15	17:45:00	142444	142623	142381	142513	67705	222103	1
2025.01.15	18:00:00	142508	142715	142456	142588	47465	165791	1
2025.01.15	18:15:00	142588	142715	142323	142346	23614	99842	1
2025.01.16	09:00:00	141954	142214	141689	141931	249683	682226	1
2025.01.16	09:15:00	141937	142266	141851	142208	168574	540500	1
2025.01.16	09:30:00	142208	142208	141822	141908	112621	348143	1
2025.01.16	09:45:00	141908	142122	141885	141926	143500	464389	1
2025.01.16	10:00:00	141920	142047	141730	141764	170596	561751	1
2025.01.16	10:15:00	141764	141776	141470	141626	187865	652851	1
2025.01.16	10:30:00	141620	141949	141441	141695	214548	706431	1
2025.01.16	10:45:00	141689	141856	141372	141465	173749	595825	1
2025.01.16	11:00:00	141470	141689	141320	141574	174153	623169	1
2025.01.16	11:15:00	141574	141632	141413	141511	94240	327643	1
2025.01.16	11:30:00	141505	141782	141246	141401	233999	854182	1
2025.01.16	11:45:00	141401	141407	141061	141205	140332	503151	1
2025.01.16	12:00:00	141199	141292	141050	141067	129890	450588	1
2025.01.16	12:15:00	141067	141130	140888	140952	99197	345517	1
2025.01.16	12:30:00	140952	141073	140773	140900	104354	369234	1
2025.01.16	12:45:00	140905	140923	140756	140894	86714	239280	1
2025.01.16	13:00:00	140900	140929	140698	140733	76363	264138	1
2025.01.16	13:15:00	140738	140773	140565	140646	80907	304567	1
2025.01.16	13:30:00	140646	140859	140640	140836	79685	291965	1
2025.01.16	13:45:00	140836	140842	140646	140721	65158	236970	1
2025.01.16	14:00:00	140727	140831	140612	140727	58046	201133	1
2025.01.16	14:15:00	140727	140767	140629	140733	44930	163076	1
2025.01.16	14:30:00	140733	140750	140502	140565	67837	248819	1
2025.01.16	14:45:00	140571	140577	140312	140456	83193	325250	1
2025.01.16	15:00:00	140456	140491	140364	140375	49820	189352	1
2025.01.16	15:15:00	140381	140450	140260	140323	57479	227743	1
2025.01.16	15:30:00	140318	140352	140179	140295	65397	262828	1
2025.01.16	15:45:00	140289	140335	140162	140243	53229	197846	1
2025.01.16	16:00:00	140237	140318	140185	140231	50098	188139	1
2025.01.16	16:15:00	140231	140300	140191	140271	38994	143416	1
2025.01.16	16:30:00	140271	140467	140214	140393	67730	261330	1
2025.01.16	16:45:00	140387	140473	140312	140473	44139	168167	1
2025.01.16	17:00:00	140479	140600	140427	140537	57391	208436	1
2025.01.16	17:15:00	140537	140617	140404	140421	57605	195646	1
2025.01.16	17:30:00	140427	140882	140427	140796	82186	283937	1
2025.01.16	17:45:00	140802	140992	140640	140710	76071	257457	1
2025.01.16	18:00:00	140715	140773	140548	140583	41641	132122	1
2025.01.16	18:15:00	140583	140784	140571	140588	14925	58943	1
2025.01.17	09:00:00	141280	141343	140877	141124	197201	537805	1
2025.01.17	09:15:00	141130	141378	141044	141315	129078	405816	1
2025.01.17	09:30:00	141315	141326	140882	140888	163918	521400	1
2025.01.17	09:45:00	140888	141274	140877	141217	111994	361748	1
2025.01.17	10:00:00	141211	141326	140715	140813	257222	874539	1
2025.01.17	10:15:00	140807	140813	140410	140531	201985	689010	1
2025.01.17	10:30:00	140537	140652	140462	140600	133797	483217	1
2025.01.17	10:45:00	140600	140848	140537	140554	163149	554961	1
2025.01.17	11:00:00	140554	140992	140462	140923	166983	571259	1
2025.01.17	11:15:00	140923	141234	140825	141234	177595	618885	1
2025.01.17	11:30:00	141234	141712	141113	141614	240960	859384	1
2025.01.17	11:45:00	141614	141730	141488	141678	113884	395502	1
2025.01.17	12:00:00	141672	142081	141626	141995	138615	514378	1
2025.01.17	12:15:00	141995	142064	141891	141943	77283	274899	1
2025.01.17	12:30:00	141943	142024	141874	141972	65493	230745	1
2025.01.17	12:45:00	141972	142173	141937	142075	74911	273333	1
2025.01.17	13:00:00	142081	142260	142064	142156	78437	296056	1
2025.01.17	13:15:00	142156	142300	142127	142243	59187	215338	1
2025.01.17	13:30:00	142237	142421	142162	142364	68102	265690	1
2025.01.17	13:45:00	142364	142416	142231	142260	55199	198050	1
2025.01.17	14:00:00	142260	142283	142052	142220	72532	265620	1
2025.01.17	14:15:00	142220	142300	142139	142289	60306	230230	1
2025.01.17	14:30:00	142294	142369	142185	142271	69324	267064	1
2025.01.17	14:45:00	142271	142277	142127	142237	44902	166355	1
2025.01.17	15:00:00	142243	142300	142041	142093	58412	219648	1
2025.01.17	15:15:00	142087	142099	141695	141805	106090	433605	1
2025.01.17	15:30:00	141805	141966	141730	141885	58897	230792	1
2025.01.17	15:45:00	141879	141949	141828	141926	38517	143222	1
2025.01.17	16:00:00	141926	142041	141862	141897	62428	248238	1
2025.01.17	16:15:00	141891	141943	141845	141856	33073	120187	1
2025.01.17	16:30:00	141856	141954	141810	141839	38643	149952	1
2025.01.17	16:45:00	141839	141874	141730	141770	40404	149394	1
2025.01.17	17:00:00	141770	141770	141522	141672	66986	275620	1
2025.01.17	17:15:00	141678	141758	141563	141730	48691	192677	1
2025.01.17	17:30:00	141730	142381	141724	142024	115557	454424	1
2025.01.17	17:45:00	142024	142029	141816	141885	45905	147632	1
2025.01.17	18:00:00	141885	141995	141816	141862	35731	112276	1
2025.01.17	18:15:00	141868	141891	141637	141637	17437	72540	1
2025.01.20	09:00:00	141678	142052	141338	141897	234216	671065	1
2025.01.20	09:15:00	141897	141989	141436	141488	140691	446734	1
2025.01.20	09:30:00	141482	141649	141407	141528	124487	421440	1
2025.01.20	09:45:00	141528	141597	141378	141516	88359	289505	1
2025.01.20	10:00:00	141516	141874	141384	141586	231520	740989	1
2025.01.20	10:15:00	141586	141620	141055	141073	198764	680484	1
2025.01.20	10:30:00	141067	141695	140911	141407	336801	1129002	1
2025.01.20	10:45:00	141407	141816	141349	141632	183687	602418	1
2025.01.20	11:00:00	141637	142029	141534	142006	182353	612145	1
2025.01.20	11:15:00	142012	142202	141874	141954	158657	531344	1
2025.01.20	11:30:00	141954	142485	141741	142467	172036	596468	1
2025.01.20	11:45:00	142473	142756	142329	142663	152261	549558	1
2025.01.20	12:00:00	142663	142848	142565	142744	107601	387927	1
2025.01.20	12:15:00	142750	142784	142473	142692	97718	350117	1
2025.01.20	12:30:00	142692	142773	142502	142554	71737	245256	1
2025.01.20	12:45:00	142554	142560	142398	142485	57809	208972	1
2025.01.20	13:00:00	142485	142658	142473	142640	61375	218646	1
2025.01.20	13:15:00	142640	142715	142479	142588	68538	237960	1
2025.01.20	13:30:00	142583	142796	142583	142721	65377	237459	1
2025.01.20	13:45:00	142721	142761	142560	142606	59316	202199	1
2025.01.20	14:00:00	142611	142663	142243	142289	79244	283615	1
2025.01.20	14:15:00	142294	142496	142122	142294	115962	395092	1
2025.01.20	14:30:00	142289	142727	142266	142617	92425	305630	1
2025.01.20	14:45:00	142617	142698	142502	142519	64727	200925	1
2025.01.20	15:00:00	142519	142611	142490	142525	36790	120158	1
2025.01.20	15:15:00	142525	142554	142185	142323	79269	270809	1
2025.01.20	15:30:00	142323	142352	142127	142208	40395	137393	1
2025.01.20	15:45:00	142208	142364	142116	142283	57100	187015	1
2025.01.20	16:00:00	142277	142369	142156	142277	50137	168477	1
2025.01.20	16:15:00	142277	142358	142220	142237	25409	87248	1
2025.01.20	16:30:00	142237	142439	142225	142312	42661	151324	1
2025.01.20	16:45:00	142318	142427	142300	142346	27504	87815	1
2025.01.20	17:00:00	142346	142686	142346	142606	58082	200148	1
2025.01.20	17:15:00	142606	142928	142571	142877	51846	168643	1
2025.01.20	17:30:00	142877	143003	142709	142871	67289	204231	1
2025.01.20	17:45:00	142865	142877	142640	142715	71556	199796	1
2025.01.20	18:00:00	142715	142767	142588	142681	38993	122634	1
2025.01.20	18:15:00	142681	142704	142404	142571	17182	68588	1
2025.01.21	09:00:00	142289	142364	141637	141845	246981	711986	1
2025.01.21	09:15:00	141845	142168	141782	142087	145828	448593	1
2025.01.21	09:30:00	142087	142208	141966	142099	144100	461725	1
2025.01.21	09:45:00	142099	142312	142012	142306	122729	405731	1
2025.01.21	10:00:00	142306	142306	142041	142162	176310	580879	1
2025.01.21	10:15:00	142162	142162	141770	142064	213588	716803	1
2025.01.21	10:30:00	142064	142479	142064	142294	208202	702083	1
2025.01.21	10:45:00	142289	142329	142075	142283	131506	428542	1
2025.01.21	11:00:00	142283	142358	142110	142133	130743	436513	1
2025.01.21	11:15:00	142139	142243	142001	142133	119399	394208	1
2025.01.21	11:30:00	142139	142294	141995	142145	147762	492531	1
2025.01.21	11:45:00	142139	142381	141995	142064	119106	413629	1
2025.01.21	12:00:00	142064	142525	141977	142462	130604	475729	1
2025.01.21	12:15:00	142462	142600	142318	142450	108594	385194	1
2025.01.21	12:30:00	142444	142629	142381	142462	84162	307255	1
2025.01.21	12:45:00	142462	142594	142398	142450	74665	282488	1
2025.01.21	13:00:00	142456	142583	142416	142560	43490	152204	1
2025.01.21	13:15:00	142560	142790	142519	142773	82264	292757	1
2025.01.21	13:30:00	142779	142779	142606	142658	51959	171528	1
2025.01.21	13:45:00	142658	142675	142427	142502	66062	239047	1
2025.01.21	14:00:00	142508	142548	142416	142537	47392	166325	1
2025.01.21	14:15:00	142531	142617	142381	142583	70683	248564	1
2025.01.21	14:30:00	142577	142675	142404	142583	82799	305093	1
2025.01.21	14:45:00	142577	142623	142439	142467	49675	178915	1
2025.01.21	15:00:00	142462	142721	142456	142698	75198	271455	1
2025.01.21	15:15:00	142692	142865	142658	142848	63742	242866	1
2025.01.21	15:30:00	142842	142928	142709	142882	81033	315510	1
2025.01.21	15:45:00	142888	142923	142761	142796	53759	204373	1
2025.01.21	16:00:00	142796	142923	142744	142911	47465	170211	1
2025.01.21	16:15:00	142911	142980	142802	142859	58419	221010	1
2025.01.21	16:30:00	142865	142928	142790	142871	36997	143191	1
2025.01.21	16:45:00	142871	142969	142813	142917	31243	123894	1
2025.01.21	17:00:00	142917	143165	142865	143136	62073	228990	1
2025.01.21	17:15:00	143130	143222	143090	143165	49132	165814	1
2025.01.21	17:30:00	143165	143280	143136	143257	44269	153089	1
2025.01.21	17:45:00	143257	143292	143038	143078	56724	175544	1
2025.01.21	18:00:00	143073	143176	143055	143136	28550	80796	1
2025.01.21	18:15:00	143136	143188	142980	142980	14935	63209	1
2025.01.22	09:00:00	143199	143447	143090	143205	248050	630970	1
2025.01.22	09:15:00	143211	143349	143061	143286	129255	372977	1
2025.01.22	09:30:00	143292	143643	143234	143597	143291	456447	1
2025.01.22	09:45:00	143597	143770	143562	143707	108448	375453	1
2025.01.22	10:00:00	143707	143822	143482	143505	174133	585319	1
2025.01.22	10:15:00	143499	143568	143021	143084	208002	730917	1
2025.01.22	10:30:00	143078	143101	142784	142992	169583	584406	1
2025.01.22	10:45:00	142992	143153	142865	143009	152783	533486	1
2025.01.22	11:00:00	143009	143338	142940	143297	161682	571756	1
2025.01.22	11:15:00	143297	143413	143182	143228	118123	400006	1
2025.01.22	11:30:00	143234	143378	142911	143165	202630	673212	1
2025.01.22	11:45:00	143165	143280	142854	142859	168035	570159	1
2025.01.22	12:00:00	142859	143113	142767	143015	127299	445841	1
2025.01.22	12:15:00	143021	143130	142807	142813	88395	310988	1
2025.01.22	12:30:00	142813	142934	142721	142854	85904	305125	1
2025.01.22	12:45:00	142854	142992	142727	142911	75397	276027	1
2025.01.22	13:00:00	142905	143021	142842	142911	51548	172686	1
2025.01.22	13:15:00	142917	143038	142836	142923	61489	213197	1
2025.01.22	13:30:00	142923	143113	142842	143084	68920	244330	1
2025.01.22	13:45:00	143084	143142	142928	142946	63299	233279	1
2025.01.22	14:00:00	142940	143159	142917	143090	58680	205723	1
2025.01.22	14:15:00	143090	143153	143026	143107	46901	162794	1
2025.01.22	14:30:00	143107	143251	143073	143234	59028	213997	1
2025.01.22	14:45:00	143240	143320	143159	143222	66350	249805	1
2025.01.22	15:00:00	143228	143320	143176	143286	56503	216207	1
2025.01.22	15:15:00	143280	143286	143067	143124	60095	228328	1
2025.01.22	15:30:00	143119	143171	143026	143055	49613	189277	1
2025.01.22	15:45:00	143055	143130	142980	142998	51648	195677	1
2025.01.22	16:00:00	142998	143130	142917	143107	75570	283065	1
2025.01.22	16:15:00	143107	143199	143073	143119	43582	157476	1
2025.01.22	16:30:00	143119	143165	142940	142963	46745	181290	1
2025.01.22	16:45:00	142963	143044	142888	142963	47481	188514	1
2025.01.22	17:00:00	142957	143061	142923	142992	37085	132429	1
2025.01.22	17:15:00	142992	143015	142825	142836	43533	165808	1
2025.01.22	17:30:00	142842	142917	142732	142761	47809	176436	1
2025.01.22	17:45:00	142767	142796	142519	142606	63247	233124	1
2025.01.22	18:00:00	142600	142692	142554	142565	36443	125086	1
2025.01.22	18:15:00	142571	142669	142485	142658	17022	66120	1
2025.01.23	09:00:00	142704	142773	142266	142502	225019	633918	1
2025.01.23	09:15:00	142502	142560	142306	142404	109571	324458	1
2025.01.23	09:30:00	142410	142750	142387	142629	147999	466832	1
2025.01.23	09:45:00	142629	142894	142560	142871	152840	499156	1
2025.01.23	10:00:00	142871	143297	142784	142807	243111	818506	1
2025.01.23	10:15:00	142802	143609	142802	143574	226920	753927	1
2025.01.23	10:30:00	143574	143776	143355	143591	209448	704809	1
2025.01.23	10:45:00	143591	143655	143315	143384	116538	393792	1
2025.01.23	11:00:00	143390	143516	143073	143263	157245	554884	1
2025.01.23	11:15:00	143268	143413	143136	143390	127226	460156	1
2025.01.23	11:30:00	143384	143453	142704	142738	161727	587857	1
2025.01.23	11:45:00	142738	142888	142467	142635	162147	620171	1
2025.01.23	12:00:00	142635	142727	142416	142611	102182	361150	1
2025.01.23	12:15:00	142606	142692	142456	142560	84994	303591	1
2025.01.23	12:30:00	142554	142617	142439	142537	63505	233143	1
2025.01.23	12:45:00	142531	142565	142364	142375	69254	262441	1
2025.01.23	13:00:00	142375	142439	142116	142300	126716	454957	1
